date,county,state,fips,cases,deaths
6/5/2020,Westchester,New York,36119,33853,1519
6/5/2020,Wyoming,New York,36121,88,3
6/5/2020,Yates,New York,36123,39,6
6/6/2020,Albany,New York,36001,1953,146
6/6/2020,Allegany,New York,36003,51,0
6/6/2020,Broome,New York,36007,613,54
6/6/2020,Cattaraugus,New York,36009,92,4
6/6/2020,Cayuga,New York,36011,100,1
6/6/2020,Chautauqua,New York,36013,99,4
6/6/2020,Chemung,New York,36015,137,5
6/6/2020,Chenango,New York,36017,133,2
6/6/2020,Clinton,New York,36019,97,4
6/6/2020,Columbia,New York,36021,412,39
6/6/2020,Cortland,New York,36023,41,0
6/6/2020,Delaware,New York,36025,85,0
6/6/2020,Dutchess,New York,36027,3995,152
6/6/2020,Erie,New York,36029,6429,547
6/6/2020,Essex,New York,36031,46,0
6/6/2020,Franklin,New York,36033,23,0
6/6/2020,Fulton,New York,36035,222,16
6/6/2020,Genesee,New York,36037,206,6
6/6/2020,Greene,New York,36039,246,5
6/6/2020,Hamilton,New York,36041,5,0
6/6/2020,Herkimer,New York,36043,122,1
6/6/2020,Jefferson,New York,36045,75,0
6/6/2020,Lewis,New York,36049,20,0
6/6/2020,Livingston,New York,36051,121,4
6/6/2020,Madison,New York,36053,325,4
6/6/2020,Monroe,New York,36055,3168,233
6/6/2020,Montgomery,New York,36057,98,5
6/6/2020,Nassau,New York,36059,40853,2635
6/6/2020,New York City,New York,,211274,21294
6/6/2020,Niagara,New York,36063,1109,55
6/6/2020,Oneida,New York,36065,1127,64
6/6/2020,Onondaga,New York,36067,2375,147
6/6/2020,Ontario,New York,36069,220,20
6/6/2020,Orange,New York,36071,10523,384
6/6/2020,Orleans,New York,36073,254,29
6/6/2020,Oswego,New York,36075,114,0
6/6/2020,Otsego,New York,36077,74,6
6/6/2020,Putnam,New York,36079,1274,60
6/6/2020,Rensselaer,New York,36083,499,32
6/6/2020,Rockland,New York,36087,13315,465
6/6/2020,Saratoga,New York,36091,501,4
6/6/2020,Schenectady,New York,36093,710,32
6/6/2020,Schoharie,New York,36095,54,0
6/6/2020,Schuyler,New York,36097,12,0
6/6/2020,Seneca,New York,36099,61,0
6/6/2020,St. Lawrence,New York,36089,209,2
6/6/2020,Steuben,New York,36101,251,19
6/6/2020,Suffolk,New York,36103,40278,1970
6/6/2020,Sullivan,New York,36105,1411,31
6/6/2020,Tioga,New York,36107,134,18
6/6/2020,Tompkins,New York,36109,171,2
6/6/2020,Ulster,New York,36111,1714,47
6/6/2020,Warren,New York,36113,257,31
6/6/2020,Washington,New York,36115,240,11
6/6/2020,Wayne,New York,36117,123,1
6/6/2020,Westchester,New York,36119,33923,1523
6/6/2020,Wyoming,New York,36121,89,3
6/6/2020,Yates,New York,36123,39,6
6/7/2020,Albany,New York,36001,1961,148
6/7/2020,Allegany,New York,36003,51,0
6/7/2020,Broome,New York,36007,620,55
6/7/2020,Cattaraugus,New York,36009,94,4
6/7/2020,Cayuga,New York,36011,101,1
6/7/2020,Chautauqua,New York,36013,101,4
6/7/2020,Chemung,New York,36015,137,5
6/7/2020,Chenango,New York,36017,134,2
6/7/2020,Clinton,New York,36019,97,4
6/7/2020,Columbia,New York,36021,414,39
6/7/2020,Cortland,New York,36023,41,0
6/7/2020,Delaware,New York,36025,85,0
6/7/2020,Dutchess,New York,36027,4000,153
6/7/2020,Erie,New York,36029,6486,550
6/7/2020,Essex,New York,36031,46,0
6/7/2020,Franklin,New York,36033,23,0
6/7/2020,Fulton,New York,36035,224,16
6/7/2020,Genesee,New York,36037,208,6
6/7/2020,Greene,New York,36039,246,5
6/7/2020,Hamilton,New York,36041,5,0
6/7/2020,Herkimer,New York,36043,123,1
6/7/2020,Jefferson,New York,36045,77,0
6/7/2020,Lewis,New York,36049,20,0
6/7/2020,Livingston,New York,36051,121,4
6/7/2020,Madison,New York,36053,327,4
6/7/2020,Monroe,New York,36055,3191,234
6/7/2020,Montgomery,New York,36057,100,5
6/7/2020,Nassau,New York,36059,40904,2642
6/7/2020,New York City,New York,,211728,21323
6/7/2020,Niagara,New York,36063,1112,55
6/7/2020,Oneida,New York,36065,1143,66
6/7/2020,Onondaga,New York,36067,2392,148
6/7/2020,Ontario,New York,36069,221,22
6/7/2020,Orange,New York,36071,10529,386
6/7/2020,Orleans,New York,36073,255,29
6/7/2020,Oswego,New York,36075,115,0
6/7/2020,Otsego,New York,36077,74,6
6/7/2020,Putnam,New York,36079,1277,60
6/7/2020,Rensselaer,New York,36083,502,32
6/7/2020,Rockland,New York,36087,13325,465
6/7/2020,Saratoga,New York,36091,502,5
6/7/2020,Schenectady,New York,36093,711,32
6/7/2020,Schoharie,New York,36095,54,0
6/7/2020,Schuyler,New York,36097,12,0
6/7/2020,Seneca,New York,36099,61,0
6/7/2020,St. Lawrence,New York,36089,209,2
6/7/2020,Steuben,New York,36101,251,19
6/7/2020,Suffolk,New York,36103,40329,1978
6/7/2020,Sullivan,New York,36105,1415,31
6/7/2020,Tioga,New York,36107,134,18
6/7/2020,Tompkins,New York,36109,171,2
6/7/2020,Ulster,New York,36111,1718,47
6/7/2020,Warren,New York,36113,257,31
6/7/2020,Washington,New York,36115,240,11
6/7/2020,Wayne,New York,36117,124,1
6/7/2020,Westchester,New York,36119,33953,1523
6/7/2020,Wyoming,New York,36121,89,3
6/7/2020,Yates,New York,36123,39,6
6/8/2020,Albany,New York,36001,1978,148
6/8/2020,Allegany,New York,36003,51,0
6/8/2020,Broome,New York,36007,624,56
6/8/2020,Cattaraugus,New York,36009,95,4
6/8/2020,Cayuga,New York,36011,101,1
6/8/2020,Chautauqua,New York,36013,101,4
6/8/2020,Chemung,New York,36015,137,5
6/8/2020,Chenango,New York,36017,135,2
6/8/2020,Clinton,New York,36019,97,4
6/8/2020,Columbia,New York,36021,414,39
6/8/2020,Cortland,New York,36023,42,0
6/8/2020,Delaware,New York,36025,85,0
6/8/2020,Dutchess,New York,36027,4006,153
6/8/2020,Erie,New York,36029,6531,554
6/8/2020,Essex,New York,36031,47,0
6/8/2020,Franklin,New York,36033,23,0
6/8/2020,Fulton,New York,36035,227,17
6/8/2020,Genesee,New York,36037,208,6
6/8/2020,Greene,New York,36039,247,5
6/8/2020,Hamilton,New York,36041,5,0
6/8/2020,Herkimer,New York,36043,124,1
6/8/2020,Jefferson,New York,36045,78,0
6/8/2020,Lewis,New York,36049,20,0
6/8/2020,Livingston,New York,36051,121,4
6/8/2020,Madison,New York,36053,327,4
6/8/2020,Monroe,New York,36055,3204,235
6/8/2020,Montgomery,New York,36057,100,5
6/8/2020,Nassau,New York,36059,40947,2645
6/8/2020,New York City,New York,,212122,21356
6/8/2020,Niagara,New York,36063,1116,57
6/8/2020,Oneida,New York,36065,1170,67
6/8/2020,Onondaga,New York,36067,2408,149
6/8/2020,Ontario,New York,36069,221,22
6/8/2020,Orange,New York,36071,10538,386
6/8/2020,Orleans,New York,36073,256,30
6/8/2020,Oswego,New York,36075,115,0
6/8/2020,Otsego,New York,36077,75,6
6/8/2020,Putnam,New York,36079,1279,60
6/8/2020,Rensselaer,New York,36083,503,32
6/8/2020,Rockland,New York,36087,13340,465
6/8/2020,Saratoga,New York,36091,504,5
6/8/2020,Schenectady,New York,36093,712,32
6/8/2020,Schoharie,New York,36095,54,0
6/8/2020,Schuyler,New York,36097,12,0
6/8/2020,Seneca,New York,36099,61,0
6/8/2020,St. Lawrence,New York,36089,209,2
6/8/2020,Steuben,New York,36101,251,19
6/8/2020,Suffolk,New York,36103,40377,1983
6/8/2020,Sullivan,New York,36105,1417,31
6/8/2020,Tioga,New York,36107,134,18
6/8/2020,Tompkins,New York,36109,171,2
6/8/2020,Ulster,New York,36111,1721,47
6/8/2020,Warren,New York,36113,257,31
6/8/2020,Washington,New York,36115,240,11
6/8/2020,Wayne,New York,36117,125,1
6/8/2020,Westchester,New York,36119,33999,1526
6/8/2020,Wyoming,New York,36121,90,3
6/8/2020,Yates,New York,36123,39,6
6/9/2020,Albany,New York,36001,1983,149
6/9/2020,Allegany,New York,36003,51,0
6/9/2020,Broome,New York,36007,627,57
6/9/2020,Cattaraugus,New York,36009,95,4
6/9/2020,Cayuga,New York,36011,102,1
6/9/2020,Chautauqua,New York,36013,103,4
6/9/2020,Chemung,New York,36015,138,5
6/9/2020,Chenango,New York,36017,135,3
6/9/2020,Clinton,New York,36019,97,4
6/9/2020,Columbia,New York,36021,414,40
6/9/2020,Cortland,New York,36023,42,0
6/9/2020,Delaware,New York,36025,86,0
6/9/2020,Dutchess,New York,36027,4016,154
6/9/2020,Erie,New York,36029,6595,560
6/9/2020,Essex,New York,36031,48,0
6/9/2020,Franklin,New York,36033,23,0
6/9/2020,Fulton,New York,36035,228,17
6/9/2020,Genesee,New York,36037,210,6
6/9/2020,Greene,New York,36039,248,5
6/9/2020,Hamilton,New York,36041,5,0
6/9/2020,Herkimer,New York,36043,125,1
6/9/2020,Jefferson,New York,36045,79,0
6/9/2020,Lewis,New York,36049,20,0
6/9/2020,Livingston,New York,36051,121,4
6/9/2020,Madison,New York,36053,331,4
6/9/2020,Monroe,New York,36055,3244,235
6/9/2020,Montgomery,New York,36057,100,5
6/9/2020,Nassau,New York,36059,40980,2650
6/9/2020,New York City,New York,,212469,21396
6/9/2020,Niagara,New York,36063,1125,57
6/9/2020,Oneida,New York,36065,1185,69
6/9/2020,Onondaga,New York,36067,2427,151
6/9/2020,Ontario,New York,36069,222,22
6/9/2020,Orange,New York,36071,10548,387
6/9/2020,Orleans,New York,36073,257,33
6/9/2020,Oswego,New York,36075,115,0
6/9/2020,Otsego,New York,36077,75,6
6/9/2020,Putnam,New York,36079,1280,60
6/9/2020,Rensselaer,New York,36083,505,32
6/9/2020,Rockland,New York,36087,13353,465
6/9/2020,Saratoga,New York,36091,511,5
6/9/2020,Schenectady,New York,36093,715,32
6/9/2020,Schoharie,New York,36095,54,0
6/9/2020,Schuyler,New York,36097,12,0
6/9/2020,Seneca,New York,36099,61,0
6/9/2020,St. Lawrence,New York,36089,209,2
6/9/2020,Steuben,New York,36101,252,19
6/9/2020,Suffolk,New York,36103,40426,1988
6/9/2020,Sullivan,New York,36105,1418,31
6/9/2020,Tioga,New York,36107,134,18
6/9/2020,Tompkins,New York,36109,171,2
6/9/2020,Ulster,New York,36111,1724,47
6/9/2020,Warren,New York,36113,257,31
6/9/2020,Washington,New York,36115,240,11
6/9/2020,Wayne,New York,36117,126,1
6/9/2020,Westchester,New York,36119,34034,1527
6/9/2020,Wyoming,New York,36121,91,3
6/9/2020,Yates,New York,36123,39,6
6/10/2020,Albany,New York,36001,1986,150
6/10/2020,Allegany,New York,36003,52,0
6/10/2020,Broome,New York,36007,630,57
6/10/2020,Cattaraugus,New York,36009,96,4
6/10/2020,Cayuga,New York,36011,102,1
6/10/2020,Chautauqua,New York,36013,105,4
6/10/2020,Chemung,New York,36015,138,5
6/10/2020,Chenango,New York,36017,137,3
6/10/2020,Clinton,New York,36019,97,4
6/10/2020,Columbia,New York,36021,420,41
6/10/2020,Cortland,New York,36023,42,0
6/10/2020,Delaware,New York,36025,87,0
6/10/2020,Dutchess,New York,36027,4022,154
6/10/2020,Erie,New York,36029,6616,563
6/10/2020,Essex,New York,36031,48,0
6/10/2020,Franklin,New York,36033,23,0
6/10/2020,Fulton,New York,36035,228,17
6/10/2020,Genesee,New York,36037,211,6
6/10/2020,Greene,New York,36039,249,5
6/10/2020,Hamilton,New York,36041,5,0
6/10/2020,Herkimer,New York,36043,125,1
6/10/2020,Jefferson,New York,36045,79,0
6/10/2020,Lewis,New York,36049,20,0
6/10/2020,Livingston,New York,36051,121,4
6/10/2020,Madison,New York,36053,331,4
6/10/2020,Monroe,New York,36055,3256,239
6/10/2020,Montgomery,New York,36057,100,5
6/10/2020,Nassau,New York,36059,41015,2653
6/10/2020,New York City,New York,,212884,21436
6/10/2020,Niagara,New York,36063,1129,59
6/10/2020,Oneida,New York,36065,1203,70
6/10/2020,Onondaga,New York,36067,2433,153
6/10/2020,Ontario,New York,36069,222,22
6/10/2020,Orange,New York,36071,10556,388
6/10/2020,Orleans,New York,36073,259,35
6/10/2020,Oswego,New York,36075,115,0
6/10/2020,Otsego,New York,36077,77,6
6/10/2020,Putnam,New York,36079,1282,60
6/10/2020,Rensselaer,New York,36083,507,33
6/10/2020,Rockland,New York,36087,13372,466
6/10/2020,Saratoga,New York,36091,511,5
6/10/2020,Schenectady,New York,36093,716,32
6/10/2020,Schoharie,New York,36095,54,0
6/10/2020,Schuyler,New York,36097,12,0
6/10/2020,Seneca,New York,36099,61,0
6/10/2020,St. Lawrence,New York,36089,209,2
6/10/2020,Steuben,New York,36101,253,19
6/10/2020,Suffolk,New York,36103,40464,1990
6/10/2020,Sullivan,New York,36105,1425,31
6/10/2020,Tioga,New York,36107,135,18
6/10/2020,Tompkins,New York,36109,171,2
6/10/2020,Ulster,New York,36111,1726,47
6/10/2020,Warren,New York,36113,257,31
6/10/2020,Washington,New York,36115,240,11
6/10/2020,Wayne,New York,36117,126,1
6/10/2020,Westchester,New York,36119,34075,1530
6/10/2020,Wyoming,New York,36121,91,3
6/10/2020,Yates,New York,36123,39,6
6/11/2020,Albany,New York,36001,1996,152
6/11/2020,Allegany,New York,36003,53,0
6/11/2020,Broome,New York,36007,641,58
6/11/2020,Cattaraugus,New York,36009,98,4
6/11/2020,Cayuga,New York,36011,102,1
6/11/2020,Chautauqua,New York,36013,106,4
6/11/2020,Chemung,New York,36015,138,5
6/11/2020,Chenango,New York,36017,137,3
6/11/2020,Clinton,New York,36019,98,4
6/11/2020,Columbia,New York,36021,424,41
6/11/2020,Cortland,New York,36023,42,0
6/11/2020,Delaware,New York,36025,88,0
6/11/2020,Dutchess,New York,36027,4027,154
6/11/2020,Erie,New York,36029,6659,566
6/11/2020,Essex,New York,36031,48,0
6/11/2020,Franklin,New York,36033,23,0
6/11/2020,Fulton,New York,36035,230,17
6/11/2020,Genesee,New York,36037,212,6
6/11/2020,Greene,New York,36039,249,5
6/11/2020,Hamilton,New York,36041,5,0
6/11/2020,Herkimer,New York,36043,125,1
6/11/2020,Jefferson,New York,36045,79,0
6/11/2020,Lewis,New York,36049,20,0
6/11/2020,Livingston,New York,36051,121,4
6/11/2020,Madison,New York,36053,333,4
6/11/2020,Monroe,New York,36055,3294,242
6/11/2020,Montgomery,New York,36057,101,5
6/11/2020,Nassau,New York,36059,41060,2654
6/11/2020,New York City,New York,,213271,21468
6/11/2020,Niagara,New York,36063,1136,60
6/11/2020,Oneida,New York,36065,1216,72
6/11/2020,Onondaga,New York,36067,2454,156
6/11/2020,Ontario,New York,36069,229,22
6/11/2020,Orange,New York,36071,10565,389
6/11/2020,Orleans,New York,36073,260,35
6/11/2020,Oswego,New York,36075,119,0
6/11/2020,Otsego,New York,36077,78,6
6/11/2020,Putnam,New York,36079,1282,60
6/11/2020,Rensselaer,New York,36083,508,33
6/11/2020,Rockland,New York,36087,13385,466
6/11/2020,Saratoga,New York,36091,513,5
6/11/2020,Schenectady,New York,36093,717,32
6/11/2020,Schoharie,New York,36095,54,0
6/11/2020,Schuyler,New York,36097,12,0
6/11/2020,Seneca,New York,36099,62,0
6/11/2020,St. Lawrence,New York,36089,212,3
6/11/2020,Steuben,New York,36101,254,19
6/11/2020,Suffolk,New York,36103,40512,1994
6/11/2020,Sullivan,New York,36105,1426,31
6/11/2020,Tioga,New York,36107,135,18
6/11/2020,Tompkins,New York,36109,171,2
6/11/2020,Ulster,New York,36111,1729,47
6/11/2020,Warren,New York,36113,257,31
6/11/2020,Washington,New York,36115,241,11
6/11/2020,Wayne,New York,36117,127,1
6/11/2020,Westchester,New York,36119,34105,1531
6/11/2020,Wyoming,New York,36121,91,3
6/11/2020,Yates,New York,36123,39,6
6/12/2020,Albany,New York,36001,2007,152
6/12/2020,Allegany,New York,36003,53,0
6/12/2020,Broome,New York,36007,644,58
6/12/2020,Cattaraugus,New York,36009,101,4
6/12/2020,Cayuga,New York,36011,103,1
6/12/2020,Chautauqua,New York,36013,106,4
6/12/2020,Chemung,New York,36015,138,5
6/12/2020,Chenango,New York,36017,138,3
6/12/2020,Clinton,New York,36019,98,4
6/12/2020,Columbia,New York,36021,428,42
6/12/2020,Cortland,New York,36023,42,0
6/12/2020,Delaware,New York,36025,88,0
6/12/2020,Dutchess,New York,36027,4035,155
6/12/2020,Erie,New York,36029,6717,568
6/12/2020,Essex,New York,36031,48,0
6/12/2020,Franklin,New York,36033,24,0
6/12/2020,Fulton,New York,36035,231,17
6/12/2020,Genesee,New York,36037,212,6
6/12/2020,Greene,New York,36039,249,5
6/12/2020,Hamilton,New York,36041,5,0
6/12/2020,Herkimer,New York,36043,127,1
6/12/2020,Jefferson,New York,36045,80,0
6/12/2020,Lewis,New York,36049,20,0
6/12/2020,Livingston,New York,36051,121,4
6/12/2020,Madison,New York,36053,333,4
6/12/2020,Monroe,New York,36055,3321,244
6/12/2020,Montgomery,New York,36057,103,5
6/12/2020,Nassau,New York,36059,41114,2667
6/12/2020,New York City,New York,,213707,21519
6/12/2020,Niagara,New York,36063,1143,60
6/12/2020,Oneida,New York,36065,1237,75
6/12/2020,Onondaga,New York,36067,2474,158
6/12/2020,Ontario,New York,36069,230,22
6/12/2020,Orange,New York,36071,10573,391
6/12/2020,Orleans,New York,36073,260,36
6/12/2020,Oswego,New York,36075,120,0
6/12/2020,Otsego,New York,36077,78,6
6/12/2020,Putnam,New York,36079,1282,60
6/12/2020,Rensselaer,New York,36083,510,33
6/12/2020,Rockland,New York,36087,13396,466
6/12/2020,Saratoga,New York,36091,514,5
6/12/2020,Schenectady,New York,36093,721,32
6/12/2020,Schoharie,New York,36095,54,0
6/12/2020,Schuyler,New York,36097,12,0
6/12/2020,Seneca,New York,36099,63,0
6/12/2020,St. Lawrence,New York,36089,214,3
6/12/2020,Steuben,New York,36101,254,19
6/12/2020,Suffolk,New York,36103,40559,1994
6/12/2020,Sullivan,New York,36105,1428,31
6/12/2020,Tioga,New York,36107,137,18
6/12/2020,Tompkins,New York,36109,172,2
6/12/2020,Ulster,New York,36111,1734,47
6/12/2020,Warren,New York,36113,257,31
6/12/2020,Washington,New York,36115,242,11
6/12/2020,Wayne,New York,36117,129,1
6/12/2020,Westchester,New York,36119,34174,1533
6/12/2020,Wyoming,New York,36121,91,3
6/12/2020,Yates,New York,36123,39,6
6/13/2020,Albany,New York,36001,2016,152
6/13/2020,Allegany,New York,36003,54,0
6/13/2020,Broome,New York,36007,647,59
6/13/2020,Cattaraugus,New York,36009,101,5
6/13/2020,Cayuga,New York,36011,103,1
6/13/2020,Chautauqua,New York,36013,106,4
6/13/2020,Chemung,New York,36015,138,5
6/13/2020,Chenango,New York,36017,138,3
6/13/2020,Clinton,New York,36019,98,4
6/13/2020,Columbia,New York,36021,431,42
6/13/2020,Cortland,New York,36023,42,0
6/13/2020,Delaware,New York,36025,88,0
6/13/2020,Dutchess,New York,36027,4049,155
6/13/2020,Erie,New York,36029,6753,573
6/13/2020,Essex,New York,36031,48,0
6/13/2020,Franklin,New York,36033,25,0
6/13/2020,Fulton,New York,36035,232,18
6/13/2020,Genesee,New York,36037,212,6
6/13/2020,Greene,New York,36039,250,5
6/13/2020,Hamilton,New York,36041,5,0
6/13/2020,Herkimer,New York,36043,128,1
6/13/2020,Jefferson,New York,36045,81,0
6/13/2020,Lewis,New York,36049,20,0
6/13/2020,Livingston,New York,36051,122,4
6/13/2020,Madison,New York,36053,333,4
6/13/2020,Monroe,New York,36055,3341,245
6/13/2020,Montgomery,New York,36057,103,5
6/13/2020,Nassau,New York,36059,41172,2668
6/13/2020,New York City,New York,,214242,21551
6/13/2020,Niagara,New York,36063,1154,63
6/13/2020,Oneida,New York,36065,1253,78
6/13/2020,Onondaga,New York,36067,2498,159
6/13/2020,Ontario,New York,36069,230,22
6/13/2020,Orange,New York,36071,10578,391
6/13/2020,Orleans,New York,36073,261,36
6/13/2020,Oswego,New York,36075,122,0
6/13/2020,Otsego,New York,36077,80,6
6/13/2020,Putnam,New York,36079,1285,60
6/13/2020,Rensselaer,New York,36083,511,34
6/13/2020,Rockland,New York,36087,13411,466
6/13/2020,Saratoga,New York,36091,514,5
6/13/2020,Schenectady,New York,36093,723,32
6/13/2020,Schoharie,New York,36095,54,0
6/13/2020,Schuyler,New York,36097,12,0
6/13/2020,Seneca,New York,36099,63,0
6/13/2020,St. Lawrence,New York,36089,214,3
6/13/2020,Steuben,New York,36101,255,19
6/13/2020,Suffolk,New York,36103,40615,1996
6/13/2020,Sullivan,New York,36105,1430,31
6/13/2020,Tioga,New York,36107,137,18
6/13/2020,Tompkins,New York,36109,173,2
6/13/2020,Ulster,New York,36111,1739,47
6/13/2020,Warren,New York,36113,257,31
6/13/2020,Washington,New York,36115,242,11
6/13/2020,Wayne,New York,36117,131,1
6/13/2020,Westchester,New York,36119,34252,1535
6/13/2020,Wyoming,New York,36121,91,3
6/13/2020,Yates,New York,36123,39,6
6/14/2020,Albany,New York,36001,2020,153
6/14/2020,Allegany,New York,36003,54,0
6/14/2020,Broome,New York,36007,651,59
6/14/2020,Cattaraugus,New York,36009,104,5
6/14/2020,Cayuga,New York,36011,106,1
6/14/2020,Chautauqua,New York,36013,107,4
6/14/2020,Chemung,New York,36015,138,5
6/14/2020,Chenango,New York,36017,138,3
6/14/2020,Clinton,New York,36019,98,4
6/14/2020,Columbia,New York,36021,436,42
6/14/2020,Cortland,New York,36023,42,0
6/14/2020,Delaware,New York,36025,88,0
6/14/2020,Dutchess,New York,36027,4056,155
6/14/2020,Erie,New York,36029,6785,577
6/14/2020,Essex,New York,36031,48,0
6/14/2020,Franklin,New York,36033,25,0
6/14/2020,Fulton,New York,36035,234,18
6/14/2020,Genesee,New York,36037,212,6
6/14/2020,Greene,New York,36039,251,5
6/14/2020,Hamilton,New York,36041,6,0
6/14/2020,Herkimer,New York,36043,128,1
6/14/2020,Jefferson,New York,36045,81,0
6/14/2020,Lewis,New York,36049,20,0
6/14/2020,Livingston,New York,36051,123,4
6/14/2020,Madison,New York,36053,334,4
6/14/2020,Monroe,New York,36055,3371,246
6/14/2020,Montgomery,New York,36057,104,5
6/14/2020,Nassau,New York,36059,41204,2670
6/14/2020,New York City,New York,,214627,21578
6/14/2020,Niagara,New York,36063,1166,63
6/14/2020,Oneida,New York,36065,1273,80
6/14/2020,Onondaga,New York,36067,2519,161
6/14/2020,Ontario,New York,36069,233,22
6/14/2020,Orange,New York,36071,10586,391
6/14/2020,Orleans,New York,36073,267,36
6/14/2020,Oswego,New York,36075,122,0
6/14/2020,Otsego,New York,36077,80,6
6/14/2020,Putnam,New York,36079,1288,60
6/14/2020,Rensselaer,New York,36083,513,34
6/14/2020,Rockland,New York,36087,13423,466
6/14/2020,Saratoga,New York,36091,515,5
6/14/2020,Schenectady,New York,36093,725,32
6/14/2020,Schoharie,New York,36095,54,0
6/14/2020,Schuyler,New York,36097,12,0
6/14/2020,Seneca,New York,36099,63,0
